Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
138,"…, SK Warfield, C Alberola, S Maier, R Kikinis","Nonrigid registration of 3D tensor medical data",2002,"Medical image …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361841502000555","http://scholar.google.com/scholar?cites=11304123841801974801&as_sdt=2005&sciodt=0,5&hl=en&num=20",80,"2014-08-04",""
135,"A Wittek, K Miller, R Kikinis, SK Warfield","Patient-specific model of brain deformation: Application to medical image registration",2007,"Journal of biomechanics","Elsevier","http://www.sciencedirect.com/science/article/pii/S002192900600090X","http://scholar.google.com/scholar?cites=9901286834115260579&as_sdt=2005&sciodt=0,5&hl=en&num=20",81,"2014-08-04",""
133,"…, SP Souza, FA Jolesz, R Kikinis…","3D surface rendered MR images of the brain and its vasculature",1991,"Journal of computer …","journals.lww.com","http://journals.lww.com/jcat/Abstract/1991/03000/3D_Surface_Rendered_MR_Images_of_the_Brain_and_its.35.aspx","http://scholar.google.com/scholar?cites=16191188229587160213&as_sdt=2005&sciodt=0,5&hl=en&num=20",82,"2014-08-04",""
137,"…, D Yurgelun-Todd, M Tohen, R Kikinis…","MRI study of cavum septi pellucidi in schizophrenia, affective disorder, and schizotypal personality disorder",1998,"American Journal of …","Am Psychiatric Assoc","","http://scholar.google.com/scholar?cites=6452472226045989260&as_sdt=2005&sciodt=0,5&hl=en&num=20",83,"2014-08-04","HTML"
132,"…, RV Mulkern, FA Jolesz, R Kikinis","3D image matching using a finite element based elastic deformation model",1999,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/10704282_22","http://scholar.google.com/scholar?cites=18306037413233911738&as_sdt=2005&sciodt=0,5&hl=en&num=20",84,"2014-08-04",""
130,"DV Iosifescu, ME Shenton, SK Warfield, R Kikinis…","An automated registration algorithm for measuring MRI subcortical brain structures",1997,"Neuroimage","Elsevier","http://www.sciencedirect.com/science/article/pii/S1053811997902743","http://scholar.google.com/scholar?cites=15848019935775702307&as_sdt=2005&sciodt=0,5&hl=en&num=20",85,"2014-08-04",""
132,"…, JJ Levitt, C Wible, D Yurgelun-Todd, R Kikinis…","Prefrontal gray matter volume reduction in first episode schizophrenia",2001,"Cerebral …","Oxford Univ Press","http://cercor.oxfordjournals.org/content/11/4/374.short","http://scholar.google.com/scholar?cites=2787973753463539943&as_sdt=2005&sciodt=0,5&hl=en&num=20",86,"2014-08-04",""
128,"FA Jolesz, R Kikinis, WE Lorensen","Virtual internal cavity inspection system",1997,"US Patent 5,611,025","Google Patents","http://www.google.com/patents/US5611025","http://scholar.google.com/scholar?cites=5671656136365341220&as_sdt=2005&sciodt=0,5&hl=en&num=20",87,"2014-08-04",""
129,"…, EK Teh, R Van Rhoads, M Jakab, R Kikinis…","Schizotypal personality disorder and MRI abnormalities of temporal lobe gray matter",1999,"Biological …","Elsevier","http://www.sciencedirect.com/science/article/pii/S000632239900030X","http://scholar.google.com/scholar?cites=10144555917863687842&as_sdt=2005&sciodt=0,5&hl=en&num=20",88,"2014-08-04",""
126,"…, S Lazic, G Pillar, M Jakab, R Kikinis…","Aging influences on pharyngeal anatomy and physiology: the predisposition to pharyngeal collapse",2006,"The American journal …","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=7835804928971874401&as_sdt=2005&sciodt=0,5&hl=en&num=20",89,"2014-08-04","HTML"
123,"G Gerig, J Martin, R Kikinis, O Kubler, M Shenton…","Unsupervised tissue type segmentation of 3D dual-echo MR head data",1992,"Image and vision …","Elsevier","http://www.sciencedirect.com/science/article/pii/026288569290021T","http://scholar.google.com/scholar?cites=2117820670673050152&as_sdt=2005&sciodt=0,5&hl=en&num=20",90,"2014-08-04",""
121,"B Geiger, R Kikinis","Simulation of endoscopy",1995,"Computer Vision, Virtual Reality and Robotics in …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-49197-2_35","http://scholar.google.com/scholar?cites=6154075292382025831&as_sdt=2005&sciodt=0,5&hl=en&num=20",91,"2014-08-04",""
120,"…, PF Judy, DF Adams, FL Jacobson, P Stark, R Kikinis…","Spiral CT of the chest: comparison of cine and film-based viewing.",1995,"Radiology","pubs.rsna.org","http://pubs.rsna.org/doi/abs/10.1148/radiology.197.1.7568857","http://scholar.google.com/scholar?cites=16927321112727295612&as_sdt=2005&sciodt=0,5&hl=en&num=20",92,"2014-08-04",""
118,"…, D Yurgelun-Todd, R Kikinis…","Differences and similarities in insular and temporal pole MRI gray matter volume abnormalities in first-episode schizophrenia and affective psychosis",2003,"Archives of …","archpsyc.jamanetwork.com","http://archpsyc.jamanetwork.com/article.aspx?articleid=207971","http://scholar.google.com/scholar?cites=1007598231467213276&as_sdt=2005&sciodt=0,5&hl=en&num=20",93,"2014-08-04",""
116,"…, A Nabavi, SG Silverman, AV D'Amico, R Kikinis…","MR Imaging-guided Prostate Biopsy with Surgical Navigation Software: Device Validation and Feasibility 1",2001,"Radiology","pubs.rsna.org","http://pubs.rsna.org/doi/abs/10.1148/radiology.220.1.r01jl44263","http://scholar.google.com/scholar?cites=7528451448838936348&as_sdt=2005&sciodt=0,5&hl=en&num=20",94,"2014-08-04",""
118,"…, R Donnino, Y Hirayasu, R Kikinis…","Quantitative volumetric MRI study of the cerebellum and vermis in schizophrenia: clinical and cognitive correlates",1999,"American Journal of …","Am Psychiatric Assoc","","http://scholar.google.com/scholar?cites=1735260098202949676&as_sdt=2005&sciodt=0,5&hl=en&num=20",95,"2014-08-04","HTML"
115,"…, DF Salisbury, PG Nestor, R Kikinis…","Increased rate of P300 latency prolongation with age in schizophrenia: Electrophysiological evidence for a neurodegenerative process",1995,"Archives of …","archpsyc.jamanetwork.com","http://archpsyc.jamanetwork.com/article.aspx?articleid=497141","http://scholar.google.com/scholar?cites=13431049602611324956&as_sdt=2005&sciodt=0,5&hl=en&num=20",96,"2014-08-04",""
113,"…, G Gerig, RW McCarley, G Szekely, R Kikinis","Amygdala–hippocampal shape differences in schizophrenia: the application of 3D shape models to volumetric MR data",2002,"Psychiatry Research: …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925492702000252","http://scholar.google.com/scholar?cites=11881728954242828912&as_sdt=2005&sciodt=0,5&hl=en&num=20",97,"2014-08-04",""
114,"…, SK Warfield, A Nabavi, FA Jolesz, R Kikinis","Registration of 3D intraoperative MR images of the brain using a finite element biomechanical model",2000,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-40899-4_3","http://scholar.google.com/scholar?cites=11449898366478092243&as_sdt=2005&sciodt=0,5&hl=en&num=20",98,"2014-08-04",""
113,"…, Y Hirayasu, AA Ciszewski, R Kikinis…","MRI study of caudate nucleus volume and its cognitive correlates in neuroleptic-naive patients with schizotypal personality disorder",2002,"American Journal of …","Am Psychiatric Assoc","","http://scholar.google.com/scholar?cites=4977068950573199136&as_sdt=2005&sciodt=0,5&hl=en&num=20",99,"2014-08-04","HTML"
109,"…, SS Ahn, L Hsu, R Kikinis…","The evolution of multiple sclerosis lesions on serial MR.",1995,"American journal of …","Am Soc Neuroradiology","http://www.ajnr.org/content/16/7/1481.short","http://scholar.google.com/scholar?cites=6603727078036796982&as_sdt=2005&sciodt=0,5&hl=en&num=20",100,"2014-08-04",""
112,"…, SK Toner, M Frumin, R Kikinis…","Middle and inferior temporal gyrus gray matter volume abnormalities in chronic schizophrenia: an MRI study",2004,"American Journal of …","Am Psychiatric Assoc","","http://scholar.google.com/scholar?cites=8816861871360186716&as_sdt=2005&sciodt=0,5&hl=en&num=20",101,"2014-08-04","HTML"
108,"…, M Ferrant, PML Black, FA Jolesz, R Kikinis","Real-time registration of volumetric brain MRI by biomechanical simulation of deformation during image guided neurosurgery",2002,"… and Visualization in …","Springer","http://link.springer.com/article/10.1007/s00791-002-0083-7","http://scholar.google.com/scholar?cites=5090214266424856833&as_sdt=2005&sciodt=0,5&hl=en&num=20",102,"2014-08-04",""
106,"…, WEL Grimson, R Keriven, R Kikinis","Segmentation of bone in clinical knee MRI using texture-based geodesic active contours",1998,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/BFb0056309","http://scholar.google.com/scholar?cites=8758997875315564509&as_sdt=2005&sciodt=0,5&hl=en&num=20",103,"2014-08-04",""
105,"P Golland, WEL Grimson, R Kikinis","Statistical shape analysis using fixed topology skeletons: Corpus callosum study",1999,"Information Processing in Medical …","Springer","http://link.springer.com/chapter/10.1007/3-540-48714-X_33","http://scholar.google.com/scholar?cites=7756366109038383999&as_sdt=2005&sciodt=0,5&hl=en&num=20",104,"2014-08-04",""
108,"…, H Ersner-Hershfield, R Kikinis…","Diffusion tensor imaging and its application to neuropsychiatric disorders",2002,"Harvard review of …","informahealthcare.com","http://informahealthcare.com/doi/abs/10.1080/10673220216231","http://scholar.google.com/scholar?cites=4586108943148189821&as_sdt=2005&sciodt=0,5&hl=en&num=20",105,"2014-08-04",""
105,"…, WEL Grimson, R Keriven, R Kikinis…","Codimension-two geodesic active contours for the segmentation of tubular structures",2000,"Computer Vision and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=855853","http://scholar.google.com/scholar?cites=18297393691637625410&as_sdt=2005&sciodt=0,5&hl=en&num=20",106,"2014-08-04",""
104,"S Gibson, C Fyock, E Grimson, T Kanade, R Kikinis…","Volumetric object modeling for surgical simulation",1998,"Medical Image …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361841598800078","http://scholar.google.com/scholar?cites=18405445744097339563&as_sdt=2005&sciodt=0,5&hl=en&num=20",107,"2014-08-04",""
103,"…, T Lozano-Pérez, WM Wells III, R Kikinis","Evaluating and validating an automated registration system for enhanced reality visualization in surgery",1995,"Computer Vision, Virtual …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-49197-2_1","http://scholar.google.com/scholar?cites=14673160215417174652&as_sdt=2005&sciodt=0,5&hl=en&num=20",108,"2014-08-04",""
101,"R Kikinis, CRG Guttmann, D Metcalf…","Quantitative follow-up of patients with multiple sclerosis using MRI: technical aspects",1999,"Journal of Magnetic …","spl.harvard.edu","","http://scholar.google.com/scholar?cites=15563531035607681414&as_sdt=2005&sciodt=0,5&hl=en&num=20",109,"2014-08-04","HTML"
103,"…, CRG Guttmann, EJ Orav, R Kikinis…","Changes in activated T cells in the blood correlate with disease activity in multiple sclerosis",2000,"Archives of …","archneur.jamanetwork.com","http://archneur.jamanetwork.com/article.aspx?articleid=777288","http://scholar.google.com/scholar?cites=8376473325282102885&as_sdt=2005&sciodt=0,5&hl=en&num=20",110,"2014-08-04",""
93,"CRG Guttmann, R Kikinis, MC Anderson…","Quantitative follow-up of patients with multiple sclerosis using MRI: reproducibility",1999,"Journal of Magnetic …","crl.med.harvard.edu","","http://scholar.google.com/scholar?cites=867900762428992545&as_sdt=2005&sciodt=0,5&hl=en&num=20",111,"2014-08-04","PDF"
99,"…, A Pentland, S Sclaroff, R Kikinis","Characterization of neuropathological shape deformations",1998,"Pattern analysis and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=659928","http://scholar.google.com/scholar?cites=9232944936651665614&as_sdt=2005&sciodt=0,5&hl=en&num=20",112,"2014-08-04",""
98,"FA Jolesz, A Nabavi, R Kikinis","Integration of interventional MRI with computer‐assisted surgery",2001,"Journal of Magnetic …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/1522-2586(200101)13:1%3C69::AID-JMRI1011%3E3.0.CO;2-2/full","http://scholar.google.com/scholar?cites=860715241647923717&as_sdt=2005&sciodt=0,5&hl=en&num=20",113,"2014-08-04",""
98,"…, D Yurgelun-Todd, R Kikinis…","Fusiform gyrus volume reduction in first-episode schizophrenia: a magnetic resonance imaging study",2002,"Archives of …","archneur.jamanetwork.com","http://archneur.jamanetwork.com/article.aspx?articleid=206663","http://scholar.google.com/scholar?cites=6355341495347370527&as_sdt=2005&sciodt=0,5&hl=en&num=20",114,"2014-08-04",""
99,"DT Gering, WEL Grimson, R Kikinis","Recognizing deviations from normalcy for brain tumor segmentation",2002,"","Springer","","http://scholar.google.com/scholar?cites=16315585912799951458&as_sdt=2005&sciodt=0,5&hl=en&num=20",115,"2014-08-04","BOOK"
96,"S Nakajima, H Atsumi, R Kikinis, TM Moriarty…","Use of cortical surface vessel registration for image-guided neurosurgery",1997,"…","journals.lww.com","http://journals.lww.com/neurosurgery/Abstract/1997/06000/Use_of_Cortical_Surface_Vessel_Registration_for.18.aspx","http://scholar.google.com/scholar?cites=4974578217359147472&as_sdt=2005&sciodt=0,5&hl=en&num=20",116,"2014-08-04",""
93,"…, SG Hushek, PML Black, R Kikinis…","Monitoring and visualization techniques for MR‐guided laser ablations in an open MR system",1998,"Journal of Magnetic …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/jmri.1880080424/abstract","http://scholar.google.com/scholar?cites=9793060243784135299&as_sdt=2005&sciodt=0,5&hl=en&num=20",117,"2014-08-04",""
93,"…, H Atsumi, AH Bhalerao, FA Jolesz, R Kikinis…","Computer-assisted surgical planning for cerebrovascular neurosurgery",1997,"…","journals.lww.com","http://journals.lww.com/neurosurgery/Abstract/1997/08000/Computer_assisted_Surgical_Planning_for.13.aspx","http://scholar.google.com/scholar?cites=17929557616012366633&as_sdt=2005&sciodt=0,5&hl=en&num=20",118,"2014-08-04",""
92,"G Gerig, J Martin, R Kikinis, O Kübler…","Automating segmentation of dual-echo MR head data",1991,"… Processing in Medical …","Springer","http://link.springer.com/chapter/10.1007/BFb0033752","http://scholar.google.com/scholar?cites=1560118092919508114&as_sdt=2005&sciodt=0,5&hl=en&num=20",119,"2014-08-04",""
91,"P Golland, WEL Grimson, ME Shenton, R Kikinis","Detection and analysis of statistical differences in anatomical shape",2005,"Medical image analysis","Elsevier","http://www.sciencedirect.com/science/article/pii/S1361841504000593","http://scholar.google.com/scholar?cites=16120035914407004965&as_sdt=2005&sciodt=0,5&hl=en&num=20",120,"2014-08-04",""
91,"…, ME Leventon, WM Wells III, R Kikinis","Utilizing segmented MRI data in image-guided surgery",1997,"… Journal of Pattern …","World Scientific","http://www.worldscientific.com/doi/abs/10.1142/S0218001497000639","http://scholar.google.com/scholar?cites=7032681195252313563&as_sdt=2005&sciodt=0,5&hl=en&num=20",121,"2014-08-04",""
89,"…, WEL Grimson, R Kikinis…","Statistical intensity correction and segmentation of MRI data",1994,"Visualization in …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=982936","http://scholar.google.com/scholar?cites=2971689927564038464&as_sdt=2005&sciodt=0,5&hl=en&num=20",122,"2014-08-04",""
91,"…, LJ Seidman, SE Maier, CF Westin, R Kikinis…","Fronto–Temporal Disconnectivity in Schizotypal Personality Disorder: A Diffusion Tensor Imaging Study",2005,"Biological …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0006322305004713","http://scholar.google.com/scholar?cites=4701954229754349085&as_sdt=2005&sciodt=0,5&hl=en&num=20",123,"2014-08-04",""
87,"SK Warfield, FA Jolesz, R Kikinis","A high performance computing approach to the registration of medical imaging data",1998,"Parallel Computing","Elsevier","http://www.sciencedirect.com/science/article/pii/S0167819198000611","http://scholar.google.com/scholar?cites=13169941525292347037&as_sdt=2005&sciodt=0,5&hl=en&num=20",124,"2014-08-04",""
98,"…, S Aylward, JV Miller, S Pieper, R Kikinis","3D Slicer as an image computing platform for the Quantitative Imaging Network",2012,"Magnetic resonance …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0730725X12001816","http://scholar.google.com/scholar?cites=6675397154864859782&as_sdt=2005&sciodt=0,5&hl=en&num=20",125,"2014-08-04",""
86,"M Björnemo, A Brun, R Kikinis, CF Westin","Regularized stochastic white matter tractography using diffusion tensor MRI",2002,"Medical Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45786-0_54","http://scholar.google.com/scholar?cites=2873106361290858615&as_sdt=2005&sciodt=0,5&hl=en&num=20",126,"2014-08-04",""
